"Year","PgCO2_per_year_to_atmos_global_all_depths","China","Vietnam","Indonesia","India","Morocco","Japan","United States","South Korea","United Kingdom","Malaysia","Argentina","Myanmar","Mexico","Thailand","Russia","Norway","Guinea","Guinea-Bissau","Namibia","New Zealand","Denmark","Angola","Canada","Iceland","Pakistan","Turkey","Brazil","Bangladesh","South Africa","Ireland","Netherlands","Côte d'Ivoire","Germany","Republ. of Congo","Guyana"
42,1.37230955013391,0.767856910252446,0.000916033355737327,1.70624052299864e-08,0.00271261397680458,0.00562821637414836,0.0143874322005583,0.0297908363660926,0.0119389010446683,0.0441854986723516,0.00909932216165361,0.00282425276909767,0,4.58873974836966e-05,0.00101877010501922,0.0491241145387125,0.0211497373431687,0.000921733589526294,0.00698338287280367,0.00959680947851695,0.00629383861617579,0.0348790300839788,0.00507560450847027,0.0078619412256115,0.00716828384195856,0,0.0122214529467834,0.00227514651313681,0,0.008960763943087,0.0119926984112383,0.0300685413336374,0.000819902097438884,0.0131919351583009,0.0019652159852274,0
43,1.37349441473011,0.767890721417482,0.000916281187006088,1.70625277460137e-08,0.00271341249290792,0.00565234680426905,0.0143882746293605,0.0298089604759326,0.0119396329549952,0.0441905227988552,0.00909932648689655,0.00282597845327648,0,4.61599312282498e-05,0.00101877592519983,0.049704912314073,0.0211735196342917,0.000924821190923365,0.00699132328131152,0.00966670486603852,0.00630995187474546,0.0348884949090213,0.00516362879206358,0.00787627336446822,0.0071780231071145,0,0.0122269780632727,0.00227568127570655,0,0.00897539139292502,0.0119947906337263,0.0300685413341442,0.000820256725661877,0.0131919351582319,0.00197573030903844,0
44,1.37464113825139,0.767921889400857,0.000916505956188124,1.70626399953097e-08,0.00271418049936385,0.00567582262325042,0.0143890578594081,0.0298258853698117,0.0119403020301617,0.0441953970678923,0.0090993305255627,0.00282765691083946,0,4.64233800066662e-05,0.00101878132265109,0.050263995279137,0.021196615148859,0.000927870250189625,0.00699912122559065,0.00973375853606401,0.00632563203861776,0.0348977112159426,0.00525291703860329,0.00789011836204577,0.00718751448449115,0,0.0122323222371353,0.00227619530895615,0,0.00898936576159945,0.011996865251081,0.0300685413346192,0.000820604032331995,0.0131919351581631,0.00198639507878893,0
45,1.37575079604764,0.767950673869522,0.000916710161544468,1.70627430416166e-08,0.00271492065708665,0.0056986707679275,0.0143897883922687,0.0298417080465188,0.0119409154766312,0.0442001315132628,0.00909933430118597,0.00282928996336411,0,4.66780744869465e-05,0.00101878633388035,0.0508014555405628,0.0212190305431927,0.000930880616867006,0.0070067807440692,0.00979812320514685,0.00634089814724761,0.0349066926540366,0.00534336389920966,0.00790350703945152,0.00719677221310578,0,0.0122374974758,0.0022766896832711,0,0.00900272900223702,0.0119989230745326,0.0300685413350647,0.00082094467689664,0.0131919351580956,0.00199720737557873,0
46,1.37682448032036,0.767977304544985,0.000916896000936829,1.70628378174153e-08,0.00271563538234351,0.00572091588821617,0.0143904718084877,0.0298565171316824,0.0119414795215558,0.0442047352310288,0.00909933783503583,0.00283087934768573,0,4.69243351336571e-05,0.00101879099193719,0.0513175024563853,0.0212407744743098,0.000933852056746162,0.00701430530015051,0.00985994407227177,0.00635576831797222,0.0349154516491023,0.00543486217243891,0.00791646732615087,0.00720580919765271,0,0.012242514638962,0.00227716541301299,0,0.00901551997447226,0.0120009647016313,0.0300685413354823,0.000821279210415276,0.0131919351580297,0.00200816279605946,0
47,1.37786329600532,0.768001985135732,0.000917065411021058,1.70629251427085e-08,0.00271632686927239,0.00574258062286342,0.0143911129222352,0.0298703935624396,0.0119419995635537,0.044209216505419,0.00909934114637527,0.00283242672909263,0,4.71624720380097e-05,0.00101879532676281,0.0518124463684506,0.0212618573989819,0.000936784276399772,0.00702169787006237,0.00991935892518502,0.00637025977865081,0.0349239995739298,0.00552730389870894,0.00792902461535018,0.0072146371848576,0,0.0122473835593386,0.00227762346009308,0,0.00902777467261787,0.0120029905693932,0.0300685413358737,0.000821608092318599,0.0131919351579661,0.00201925567662069,0
48,1.37886835584379,0.768024896687679,0.000917220100950259,1.70630057407929e-08,0.00271699711028158,0.00576368584552356,0.0143917159063713,0.0298834112318281,0.0119424802976434,0.0442135829168932,0.0090993442526825,0.00283393367133896,0,4.73927848477464e-05,0.00101879936550232,0.052286683263333,0.0212822913600416,0.000939676944587297,0.0070289610216484,0.00997649829819825,0.00638438889311423,0.0349323468963581,0.0056205813352665,0.00794120202661843,0.00722326692008066,0,0.0122521131503909,0.00227806473678288,0,0.00903952644127327,0.0120050010003223,0.0300685413362402,0.000821931704652177,0.0131919351579053,0.0020304792968486,0
49,1.37984077487659,0.768046200448837,0.000917361581408284,1.7063080251544e-08,0.00271764791454505,0.00578425088341149,0.0143922843941812,0.0298956375902598,0.0119429258191746,0.0442178414350673,0.00909934716984337,0.00283540169035226,0,4.76155627797311e-05,0.0010188031327842,0.0527406805100728,0.0213020897695461,0.000942529710710014,0.00703609698440689,0.0100314856701931,0.00639817118511478,0.0349405033077025,0.00571458781213405,0.00795302070437865,0.00723170828608675,0,0.0122567115023117,0.00227849010803092,0,0.00905080617755644,0.0120069962418461,0.030068541336583,0.000822250364209008,0.0131919351578474,0.00204182606370745,0
50,1.38078167833195,0.768066040327673,0.000917491189664363,1.70631492426412e-08,0.00271828092478127,0.00580429371073033,0.0143928215626126,0.0299071342052559,0.0119433397106257,0.0442219984987816,0.00909934991231786,0.00283683224157971,0,4.78310847005547e-05,0.00101880665097047,0.0531749637631455,0.0213212671960236,0.000945342220527046,0.00704310771123737,0.0100844376929255,0.00641162136404084,0.0349484778338978,0.00580921847186508,0.00796451388860224,0.00723997042557518,0,0.0122611859675117,0.00227890039347631,0,0.00906164251974878,0.0120089764997075,0.0300685413369035,0.000822564332880659,0.0131919351577925,0.00205328767779831,0
51,1.38169216183834,0.768084545008893,0.000917610111230712,1.70632132190801e-08,0.00271889763248354,0.0058238311190084,0.0143933302007659,0.0299179572798828,0.0119437251143743,0.0442260600851289,0.00909935249328766,0.00283822672368357,0,4.80396192625408e-05,0.00101880994038067,0.053590105070649,0.0213398391610782,0.000948114129358352,0.00704999493244943,0.0101354644412053,0.00642475335387415,0.0349562789313739,0.00590437089788035,0.0079756894081049,0.00724806184886406,0,0.0122655432367533,0.00227929636929462,0,0.00907206202256047,0.0120109419658062,0.030068541337203,0.000822873826497853,0.0131919351577411,0.00206485528296398,0
52,1.38257331496814,0.768101829780952,0.00091771939861518,1.70632726312587e-08,0.00271949939175012,0.00584287886641724,0.0143938127665588,0.0299281581311404,0.0119440847939419,0.0442300317689768,0.00909935492478454,0.00283958648144395,0,4.82414250843339e-05,0.00101881301949236,0.053986712189353,0.021357821948934,0.000950845113006578,0.00705676020263594,0.0101846696779435,0.00643758032564814,0.0349639145694251,0.00599994563764972,0.00798655950236898,0.00725599052798289,0,0.012269789406978,0.00227967876995782,0,0.00908208931948451,0.0120128928410086,0.0300685413374833,0.000823179022384552,0.0131919351576932,0.00207651960043289,0
53,1.38342621760251,0.768117998117569,0.000917819987584619,1.70633278818737e-08,0.00272008743184767,0.00586145180805964,0.0143942714338648,0.0299377836299441,0.011944421185728,0.0442339187743242,0.00909935721780421,0.00284091280805042,0,4.84367509668163e-05,0.00101881590512116,0.0543654190789477,0.0213752324311688,0.000953534876626795,0.00706340494103237,0.0102321511283397,0.00645011473291193,0.03497139230062,0.00609584662807377,0.0079971395134275,0.0072637639783474,0,0.012273930041772,0.00228004828996066,0,0.00909174727286821,0.0120148293533949,0.0300685413377444,0.0008234800658122,0.0131919351576489,0.00208827104862423,0
54,1.38425193072739,0.768133143052123,0.000917912711291892,1.70633793318183e-08,0.00272066286862707,0.00587956400912644,0.0143947081319273,0.0299468766046046,0.0119447364428808,0.044237726018509,0.00909935938240754,0.00284220694695798,0,4.86258361364606e-05,0.00101881861258176,0.0547268775266031,0.0213920879078145,0.00095618316176607,0.00706993046597889,0.0102780007586032,0.00646236834931005,0.0349787193206481,0.0061919815311377,0.00800744372648794,0.00727138932911671,0,0.0122779702253164,0.0022804055855358,0,0.00910105711241634,0.0120167517724312,0.0300685413379887,0.000823777075510798,0.0131919351576082,0.0021000998496727,0
55,1.38505149004418,0.768147348373145,0.000917998312565886,1.70634273052442e-08,0.00272122671489858,0.0058972288427207,0.0143951245784843,0.0299554762099011,0.0119450324726271,0.0442414581502483,0.00909936142780998,0.00284347009345129,0,4.88089105094224e-05,0.00101882115583274,0.0550717498376811,0.0214084059651851,0.000958789751783396,0.00707633802408478,0.010322305055519,0.00647435230725195,0.0349859025188268,0.00628826198830249,0.00801748549117087,0.00727887338328884,0,0.0122819146105676,0.00228075127636719,0,0.00911003856285853,0.0120186604195144,0.0300685413382159,0.000824070148368994,0.0131919351575711,0.00211199612367173,0
56,1.38582591867847,0.76816068966826,0.000918077454619642,1.70634720939184e-08,0.00272177988986331,0.00591445907403306,0.0143955223077428,0.0299636182639209,0.0119453109681536,0.044245119582267,0.00909936336246137,0.00284470339602743,0,4.8986194970704e-05,0.00101882354760635,0.0554007025189987,0.0214242043501694,0.00096135447584808,0.00708262881466476,0.0103651453039665,0.00648607713667998,0.0349929574867032,0.00638460380222253,0.00802727732664046,0.00728622266853571,0,0.0122857674623342,0.00228108594729908,0,0.00911870996152778,0.0120205556753331,0.0300685413384276,0.00082435936343567,0.0131919351575377,0.00212394997157938,0
57,1.38657622800679,0.768173235236846,0.000918150730393721,1.7063513960985e-08,0.0027223232276874,0.00593126693243766,0.0143959029959544,0.0299713355548748,0.0119455734359172,0.0442487145192185,0.00909936519411823,0.00284590795767793,0,4.91579016636295e-05,0.00101882579952519,0.0557144031341017,0.0214395008603462,0.000963877211699659,0.00708880400998181,0.0104065978601205,0.00649755280308255,0.0349999117289686,0.00648092705427467,0.00803683101251637,0.00729344347973557,0,0.0122895326958304,0.0022814101500323,0,0.00912708836656207,0.0120224379844495,0.0300685413386247,0.000824644785318856,0.0131919351575079,0.00213595154767968,0
58,1.3873033495031,0.768185046890518,0.000918218670720345,1.70635531442242e-08,0.00272285748529832,0.00594766417295558,0.0143962681815119,0.0299786581200815,0.0119458212191173,0.0442522469814568,0.00909936692990652,0.0028470848371267,0,4.93242342856447e-05,0.001018827922207,0.0560135138262599,0.0214543132489139,0.000966357887338755,0.00709486477179445,0.0104467344185852,0.00650878874408582,0.0350067406309064,0.00657715616610583,0.00804615766728199,0.00730054191410885,0,0.0122932139112182,0.00228172440479942,0,0.00913518965641904,0.0120243078574981,0.0300685413388076,0.000824926467064593,0.0131919351574816,0.00214799112244407,0
59,1.38800823938782,0.768196180655833,0.000918281751467307,1.70635898588835e-08,0.00272338334947363,0.00596366212841098,0.0143966211737274,0.0299856134993001,0.0119460555179231,0.0442557208252158,0.00909936857637984,0.00284823505005971,0,4.94853884275241e-05,0.00101882992535887,0.0562987081546706,0.0214686591433188,0.000968796481802237,0.0071008122646654,0.0104856222721357,0.00651979390415406,0.0350134502411822,0.00667321991299196,0.00805526781574892,0.00730752389981193,0,0.0122968144245876,0.00228202920200611,0,0.00914302862135345,0.0120261658713592,0.0300685413389774,0.000825204452586632,0.0131919351574587,0.00216005913659212,0
60,1.38869177143267,0.768206687393056,0.000918340399797353,1.7063624300145e-08,0.00272390144328751,0.00597927175348237,0.0143969607914896,0.0299922269644328,0.0119462774069563,0.0442591397596222,0.00909937013957086,0.00284935957036813,0,4.96415518372258e-05,0.00101883181786218,0.0565705990673473,0.021482555976348,0.000971193025163365,0.00710664766644852,0.0105233245630708,0.00653057676710761,0.0350200464495128,0.00676905139629072,0.00806417144697571,0.00731439521878969,0,0.0123003372957692,0.00228232500383142,0,0.00915061904747088,0.0120280126676412,0.0300685413391349,0.000825478778708564,0.0131919351574394,0.00217214624710716,0
61,1.38935481247973,0.768216613341547,0.000918394999660043,1.70636566452817e-08,0.00272441233197268,0.00599450366173809,0.014397287556504,0.0299985217276018,0.01194648785043,0.0442625073609494,0.00909937162503745,0.0028504593314139,0,4.97929046000128e-05,0.00101883360784885,0.0568298063019815,0.0214960209284121,0.000973547597881408,0.00711237217633508,0.0105599005254663,0.00654114538633175,0.0350265350012839,0.00686458798169985,0.00807287806390466,0.00732116152462794,0,0.0123037853533227,0.00228261224577801,0,0.00915797379393776,0.0120298489497776,0.0300685413392804,0.000825749476871821,0.0131919351574233,0.00218424336592047,0
62,1.38999820103485,0.768226000601513,0.000918445896616378,1.7063687055548e-08,0.00272491652825126,0.00600936815662591,0.0143976022910225,0.0300045191295265,0.0119466877152917,0.0442658270844702,0.0090993730379044,0.00285153522732084,0,4.99396196113639e-05,0.00101883530277022,0.0570769344451913,0.0215090708798413,0.000975860329614758,0.00711798702079826,0.0105954057178243,0.00655150741266034,0.0350329215086874,0.00695977120942373,0.00808139672583576,0.00732782835609788,0,0.012307161217008,0.00228289133816655,0,0.00916510486388492,0.0120316754790127,0.0300685413394149,0.000826016574555802,0.0131919351574106,0.00219634169193744,0
63,1.3906227439311,0.768234887559969,0.000918493402082666,1.70637156778399e-08,0.0027254144971826,0.00602387525728682,0.01439790574595,0.0300102388098537,0.0119468777826579,0.0442691022742416,0.0090993743829016,0.00285258811428602,0,5.00818627975788e-05,0.00101883690945906,0.0573125692291744,0.0215217223719523,0.000978131397596581,0.007123493457745,0.010629892245812,0.00656167012001865,0.0350392114589455,0.00705454668173532,0.00808973608474121,0.00733440114701542,0,0.0123104673180037,0.00228316266757018,0,0.00917202346951396,0.012033493069529,0.0300685413395384,0.000826280096450772,0.0131919351574009,0.00220843273703979,0
64,1.39122921705022,0.768243309268531,0.000918537797068188,1.70637426461599e-08,0.00272590666057129,0.0060380347199579,0.0143981986063514,0.0300156988611731,0.0119470587577734,0.0442723361710861,0.00909937566439805,0.00285361881190613,0,5.02197933976521e-05,0.00101883843418558,0.0575372763692247,0.0215339915758621,0.000980361024662314,0.00712889277914738,0.0106634089749058,0.00657164042896149,0.0350454102200796,0.00714886393280505,0.00809790441630128,0.00734088523299344,0,0.012313705917109,0.00228342659818655,0,0.00917874009187843,0.0120353025829311,0.0300685413396523,0.00082654006541857,0.0131919351573944,0.00222050834665961,0
65,1.3918183667126,0.768251297778256,0.000918579335471041,1.7063768082909e-08,0.0027263934009756,0.00605185605564133,0.0143984817059077,0.0300209159681806,0.0119472312787082,0.0442755319190333,0.00909937688643208,0.00285462810451107,0,5.0353564237933e-05,0.00101883988270791,0.0577516014038967,0.0215458942680024,0.000982549477006856,0.00713418631239659,0.0106960017328963,0.00658142492827506,0.0350515230446671,0.00724267628508003,0.0081059096464412,0.00734728585559993,0,0.012316879121138,0.00228368347314566,0,0.00918526453578102,0.0120371049222874,0.0300685413397559,0.000826796503272041,0.013191935157391,0.00223256071548355,0
66,1.39239090736887,0.768258882437219,0.000918618246987867,1.70637921000328e-08,0.00272687506535203,0.00606534854462832,0.0143987554707557,0.0300259055334297,0.011947395923957,0.0442786925704527,0.00909937805274017,0.0028556167424964,0,5.04833219989107e-05,0.00101884126031784,0.0579560674340152,0.0215574458114388,0.00098469706173917,0.00713937542059523,0.0107277135022903,0.00659102989482943,0.0350575550719706,0.00733594069593608,0.00811375937404959,0.00735360816438982,0,0.0123199888976895,0.00228393361575357,0,0.00919160598019285,0.0120389010258935,0.0300685413398509,0.000827049431399869,0.0131919351573905,0.00224458239880961,0
67,1.39294752333157,0.768266090155643,0.00091865473968574,1.70638148000375e-08,0.00272735196836892,0.00607852124839474,0.0143990203842404,0.0300306817909392,0.0119475532190953,0.044281821090082,0.00909937916678168,0.00285658544364677,0,5.06092074736492e-05,0.00101884257188204,0.0581511763009593,0.0215686611421885,0.000986804124293962,0.00714446150197551,0.0107585846027252,0.0066004613118615,0.0350635113287577,0.00742861759780111,0.0081214608904754,0.007359857217219,0,0.0123230370884558,0.00228417733067285,0,0.00919777302457774,0.0120406918609054,0.0300685413399367,0.000827298871260183,0.0131919351573929,0.00225656632004253,0
68,1.39348887089643,0.768272945641411,0.000918689002278019,1.70638362768938e-08,0.00272782439541875,0.0060913830193116,0.0143992769322113,0.0300352579088511,0.0119477036426124,0.0442849203581212,0.00909938023176219,0.00285753489444405,0,5.07313558175455e-05,0.00101884382187949,0.0583374083618516,0.0215795547598087,0.000988871045750833,0.00714944598861074,0.0107886528635803,0.0066097248858606,0.0350693967291083,0.0075206707344717,0.00812902119631384,0.00736603797920778,0,0.0123260254212185,0.00228441490504073,0,0.00920377373146557,0.0120424784169704,0.0300685413400141,0.000827544844763206,0.013191935157398,0.00226850577478024,0
69,1.39401557769029,0.768279471610924,0.00091872120614063,1.70638566168438e-08,0.0027282926053564,0.00610394250855718,0.0143995255630153,0.0300396460822004,0.0119478476310309,0.0442879931725688,0.00909938125065412,0.00285846575135453,0,5.08498967892162e-05,0.00101884501443523,0.0585152224941897,0.0215901407216177,0.000990898240104814,0.00715433034456199,0.0108179537870102,0.00661882606220959,0.0350752160734738,0.00761206699590514,0.00813644701593408,0.00737215532067187,0,0.0123289555206572,0.00228464660952658,0,0.00920961566559792,0.012044261699954,0.0300685413400834,0.00082778737456056,0.0131919351574059,0.00228039443190984,0
70,1.39452824542294,0.768285688977008,0.000918751507100194,1.70638758991199e-08,0.00272875683298778,0.00611620817255643,0.0143997666912712,0.0300438576167833,0.0119479855834096,0.0442910422509339,0.00909938222621604,0.00285937864208926,0,5.09649549824197e-05,0.00101884615335109,0.0586850563843771,0.0216004326400026,0.000992886151524912,0.00715911606358771,0.0108465207016691,0.00662777003972143,0.0350809740471767,0.00770277625338406,0.00814374481012289,0.00737821401429797,0,0.0123318289180896,0.00228487269933092,0,0.00921530592994103,0.0120460427258496,0.0300685413401451,0.000828026484256527,0.0131919351574164,0.00229222633209884,0
71,1.39502744697436,0.768291617016891,0.000918780047021791,1.70638941965897e-08,0.00272921729133144,0.00612818827823205,0.0144000007011993,0.0300479030050277,0.0119481178653036,0.0442940702314404,0.00909938316100972,0.00286027416683618,0,5.10766500656239e-05,0.00101884724213344,0.0588473269168834,0.0216104436823232,0.000994835251631644,0.00716380466652203,0.0108743849074292,0.00663656178418285,0.0350866752185625,0.00779277119659809,0.00815092078717699,0.00738421873179946,0,0.0123346470602483,0.00228509341512836,0,0.00922085119883045,0.012047822514948,0.0300685413401991,0.000828262198554393,0.0131919351574295,0.00230399588403699,0
72,1.39551372971106,0.768297273522902,0.000918806955220212,1.70639115763334e-08,0.00272967417367343,0.00613989090730275,0.0144002279495604,0.0300517919946272,0.0119482448122555,0.0442970796738532,0.00909938405741616,0.00286115289945901,0,5.11850969681449e-05,0.00101884828401845,0.059002430704491,0.0216201865730017,0.000996746036819272,0.00716839769841595,0.0109015758114062,0.00664520604100973,0.0350923240369385,0.0078820271738888,0.00815798091271788,0.00739017404026031,0,0.0123374113171842,0.0022853089839565,0,0.00922625774849743,0.0120496020863058,0.0300685413402461,0.000828494543349279,0.0131919351574452,0.00231569785875328,0
73,1.39598761706339,0.768302674937439,0.000918832349715643,1.70639281001623e-08,0.00273012765543421,0.00615132395983207,0.0144004487682614,0.0300555336507039,0.0119483667328732,0.0443000730600011,0.00909938491764974,0.00286201538866136,0,5.12904060755161e-05,0.00101884928199495,0.0591507446598376,0.0216296735974258,0.000998619025643611,0.00717289672551752,0.0109281210556433,0.0066537073470915,0.0350979248304364,0.00797052203663423,0.00816493091846645,0.00739608439833098,0,0.0123401229893833,0.00228551962005289,0,0.00923153148519637,0.0120513824525699,0.030068541340286,0.000828723545777191,0.0131919351574634,0.00232732738230448,0
74,1.39644960873778,0.768307836473936,0.000918856338352246,1.70639438250853e-08,0.002730577895864,0.00616249515719544,0.0144006634666606,0.0300591364121307,0.0119484839115534,0.0443030527940917,0.00909938574377132,0.00286286215911723,0,5.13926834636604e-05,0.00101885023882528,0.0592926266344245,0.0216389166073682,0.00100045475629217,0.00717730333216182,0.0109540466367937,0.00666207004190178,0.0351034818039062,0.00805823598852471,0.00817177631017188,0.00740195415242399,0,0.0123427833141725,0.00228572552564316,0,0.0092366779711383,0.0120531646151752,0.0300685413403192,0.000828949234228761,0.0131919351574839,0.00233887992710391,0
75,1.39690018167543,0.768312772225901,0.000918879019795547,1.70639588037292e-08,0.00273102503958267,0.00617341204460667,0.0144008723336195,0.0300626081426102,0.011948596610885,0.0443060212028765,0.00909938653770061,0.00286369371256183,0,5.149203107077e-05,0.00101885115706421,0.059428416100266,0.021647927027649,0.00100225378414978,0.00718161911762256,0.0109793770181687,0.0066702982779281,0.035108999036924,0.0081451514402849,0.00817852237486057,0.00740778753301789,0,0.0123453934714811,0.00228592689168258,0,0.00924170244841486,0.01205494955994,0.0300685413403459,0.000829171638334574,0.0131919351575068,0.00235035130213384,0
76,1.39733979147924,0.768317495264763,0.000918900484422723,1.70639730847176e-08,0.00273146921797736,0.0061840819933201,0.0144010756393248,0.0300659561770206,0.0119487050737818,0.0443089805357239,0.00909938730122662,0.00286451052884771,0,5.15885468773287e-05,0.00101885203907617,0.0595584348609794,0.0216567158638121,0.0010040166794699,0.00718584569297374,0.0110041352345082,0.0066783960304762,0.0351144804819746,0.00823125287023251,0.00818517418754074,0.007413588651171,0,0.0123479545890228,0.00228612389855251,0,0.00924660986107832,0.012056738253069,0.0300685413403667,0.00082939078892839,0.0131919351575321,0.00236173764225976,0
77,1.39776887370331,0.76832201772797,0.00091892081511816,1.70639867130135e-08,0.0027319105504714,0.00619451220260568,0.014401273636914,0.0300691873635331,0.0119488095253719,0.0443119329646707,0.00909938803601808,0.0028653130669619,0,5.1682325078188e-05,0.00101885288705097,0.0596829877811893,0.0216652937106191,0.00100574402515878,0.00718998467799976,0.0110283429898398,0.00668636710688944,0.0351199299628751,0.00831652669092696,0.00819173661747602,0.00741936149530848,0,0.01235046774695,0.00228631671671498,0,0.00925140487553398,0.0120585316375664,0.0300685413403811,0.00082960671799319,0.0131919351575596,0.00237303539684248,0
78,1.39818784151147,0.768326350898806,0.000918940087984988,1.70639997302287e-08,0.00273234914567548,0.00620470970157332,0.0144014665639275,0.0300723081018941,0.0119489101746765,0.0443148805844584,0.00909938874363251,0.00286610176600644,0,5.17734562469586e-05,0.001018853703018,0.0598023635248032,0.0216736707612075,0.00100743641467725,0.0071940376981836,0.0110520207487831,0.00669421515522685,0.0351253511734638,0.00840096112204538,0.00819821433411685,0.00742510992834422,0,0.0123529339820357,0.0022865055073276,0,0.00925609189937967,0.0120603306300542,0.0300685413403893,0.00082981945859443,0.0131919351575895,0.00238424131782222,0
79,1.39859709036498,0.76833050527777,0.000918958372982194,1.70640121749048e-08,0.00273278510243212,0.00621468135091046,0.0144016546436044,0.0300753243782593,0.0119490072161014,0.0443178254126244,0.00909938942552455,0.00286687704614043,0,5.18620274929892e-05,0.00101885448885935,0.0599168352943054,0.0216818568167453,0.00100909445006341,0.00719800638179855,0.0110751878216565,0.00670194367242924,0.0351307476765898,0.00848454606953157,0.00820461181276686,0.00743083768517453,0,0.0123553542914255,0.00228669042281983,0,0.0092606750988226,0.0120621361179896,0.0300685413403923,0.000830029044804069,0.0131919351576214,0.00239535244742895,0
80,1.39899699668394,0.768334490647759,0.00091897573449571,1.70640240827673e-08,0.00273321851076258,0.00622443384458286,0.0144018380860455,0.0300782417969408,0.0119491008307654,0.0443207693896189,0.00909939008305379,0.00286763930948609,0,5.19481226112085e-05,0.00101885524632168,0.0600266615645778,0.0216898612964797,0.00101071874007738,0.00720189235712232,0.0110978624437352,0.00670955601201074,0.0351361229034186,0.00856727301098493,0.0082109333400426,0.00743654837057227,0,0.0123577296360029,0.00228687160743423,0,0.00926515841478568,0.0120639489572704,0.0300685413403896,0.000830235511618297,0.0131919351576557,0.00240636610565463,0
81,1.399387920695,0.768338316132771,0.000918992231850705,1.70640354869566e-08,0.00273364945272579,0.0062339737115371,0.0144020170892576,0.0300810656093475,0.0119491911876865,0.0443237143790501,0.00909939071749176,0.00286838894099694,0,5.20318222251106e-05,0.00101885597702709,0.06013208680589,0.021697693248074,0.00101230989846746,0.00720569724978865,0.0111200618489951,0.0067170553913011,0.035141480153056,0.00864913488720072,0.0082171830191698,0.00744224545749496,0,0.0123600609434056,0.00228704919773387,0,0.00926954557781078,0.0120657699702048,0.0300685413403813,0.000830438894871516,0.013191935157692,0.00241727987760628,0
82,1.39977020722211,0.768341990250994,0.00091900791977175,1.70640464182378e-08,0.00273407800319621,0.00624330731743509,0.0144021918400908,0.0300838007404033,0.0119492784448375,0.0443266621679888,0.00909939133002842,0.00286912630928978,0,5.21132039231619e-05,0.00101885668248298,0.0602333421917876,0.0217053613581337,0.00101386854235726,0.00720942268028531,0.0111418023386789,0.00672444489827165,0.0351468225925048,0.00873012599971858,0.0082233647751591,0.00744793228581614,0,0.0123623491107269,0.00228722332307727,0,0.00927384012185373,0.0120675999438387,0.030068541340368,0.000830639231148497,0.0131919351577304,0.00242809160084247,0
83,1.40014418249599,0.768345520963069,0.000919022848796458,1.70640569051918e-08,0.0027345042305691,0.00625244086644318,0.0144023625150832,0.0300864518126847,0.0119493627500913,0.04432961446738,0.0090993919217783,0.00286985176744253,0,5.2192342388907e-05,0.00101885736409119,0.0603306462884251,0.0217128739628521,0.00101539529075048,0.00721307026160701,0.0111630993449992,0.00673172749796498,0.0351521532569419,0.00881024191420991,0.00822948235988326,0.00745361206147899,0,0.0123645950069338,0.00228739410606387,0,0.00927804539706119,0.0120694396286099,0.0300685413403496,0.000830836557696284,0.0131919351577709,0.00243879935278219,0
84,1.40051015940691,0.7683489157159,0.000919037065647749,1.7064066974389e-08,0.00273492819739865,0.00626138040309055,0.014402529281225,0.0300890231685004,0.0119494442420711,0.0443325729125969,0.00909939249378595,0.00287056565375362,0,5.2269309525045e-05,0.0010188580231563,0.0604242057227625,0.0217202390587148,0.00101689076315096,0.00721664159706707,0.0111839674902822,0.00673890603855889,0.0351574750503075,0.0088894793694975,0.00823553935707896,0.00745928785606246,0,0.0123667994750286,0.00228756166295137,0,0.00928216458160608,0.0120712897373154,0.0300685413403262,0.000831030912337296,0.0131919351578135,0.00244940143826147,0
85,1.40086843662903,0.768352181482388,0.000919050613569156,1.70640766505481e-08,0.00273534996097592,0.00627013181420852,0.0144026922966465,0.030091518890104,0.0119495230509055,0.0443355390640681,0.00909939304703056,0.00287126829247049,0,5.2344174571742e-05,0.00101885866089311,0.060514215827511,0.021727464313194,0.00101835557829384,0.00722013827826842,0.0112044206418551,0.006745983257082,0.0351627907461961,0.00896783619199023,0.00824153918728768,0.00746496260675102,0,0.0123689633339825,0.00228772610404556,0,0.0092862006926611,0.0120731509443633,0.0300685413402983,0.000831222333384391,0.0131919351578581,0.00245989637730123,0
86,1.40121929951823,0.768355324797824,0.000919063532627196,1.70640859566808e-08,0.00273576957385196,0.00627870083095679,0.0144028517112424,0.0300939428182189,0.0119495992989132,0.0443385144080561,0.00909939358243142,0.00287195999448188,0,5.2417004219442e-05,0.00101885927843374,0.0606008612615272,0.0217345570754091,0.00101979035298384,0.00722356188323495,0.0112244719629463,0.00675296178480894,0.0351681029890452,0.00904531121529907,0.00824748511274704,0.00747063911668977,0,0.0123710873804611,0.00228788753406635,0,0.00929015659657313,0.0120750238852937,0.0300685413402655,0.000831410859558887,0.0131919351579048,0.00247028289314008,0
87,1.4015630206733,0.768358351792664,0.000919075859984303,1.70640949142237e-08,0.00273618708431051,0.00628709303093828,0.0144030076672406,0.0300962985690315,0.0119496731012164,0.0443415003575331,0.00909939410085146,0.00287264105797874,0,5.24878627164256e-05,0.0010188598768339,0.0606843166045807,0.0217415243866844,0.00102119570103604,0.00722691397470082,0.0112441339598788,0.00675984415235012,0.0351734142955804,0.00912190420479415,0.00825338024223528,0.00747632005570787,0,0.0123731723903654,0.00228804605248934,0,0.00929403501830329,0.0120769091565384,0.0300685413402283,0.000831596529911941,0.0131919351579534,0.00248055990057452,0
